Count,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn_Probability,Predicted_Churn,Actual_Churn,Risk_Segment
1,96125,39.600599,-120.636358,Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,1,91,2080,0.6598226582251137,1,1,Medium
1,95666,38.546999,-120.271114,Male,Yes,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1772.25,1,65,3079,0.5541111250940844,1,1,Medium
1,92122,32.85723,-117.209774,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,0,54,4454,0.25157315025905475,0,0,Low
1,95624,38.434138,-121.30587,Male,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,1042.65,0,65,6097,0.007140392078117959,0,0,Low
1,95776,38.694081,-121.694431,Male,No,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55,2031.95,0,42,3300,0.5938447432365946,1,0,Medium
1,95014,37.306612,-122.080621,Male,No,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),57.55,3046.4,1,69,5463,0.009590455118691147,0,1,Low
1,91978,32.730264,-116.950963,Male,No,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,4869.5,0,56,5871,0.28209483709823935,0,0,Low
1,96062,40.531257,-122.148139,Female,No,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),54.75,3425.35,0,71,5010,0.0037969278376266476,0,0,Low
1,92805,33.830209,-117.906099,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,1,95,5352,0.598947069018062,1,1,Medium
1,95430,38.445603,-123.063756,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,0,71,4071,0.012993839911833355,0,0,Low
1,95247,38.147852,-120.440124,Male,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,0,76,5774,0.08252250299699086,0,0,Low
1,90212,34.062095,-118.401508,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,0,80,5939,0.06172519191830673,0,0,Low
1,95519,40.965011,-124.015255,Female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,0,73,3682,0.1389604965138379,0,0,Low
1,95236,38.047746,-121.030499,Male,No,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,1447.9,0,63,5028,0.003440933756298571,0,0,Low
1,92230,33.929812,-116.76058,Male,Yes,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3,0,63,5610,0.5168650233939658,1,0,Medium
1,95497,38.696659,-123.436861,Female,No,Yes,No,66,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.2,3810.8,0,79,5313,0.008873077469194208,0,0,Low
1,95930,39.562239,-121.14836,Male,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,0,70,3559,0.6601085980685392,1,0,Medium
1,93925,36.596271,-121.442274,Male,Yes,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),90.1,2656.7,0,55,3553,0.21120032435456296,0,0,Low
1,96063,40.408796,-121.579609,Female,Yes,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,5347.95,0,59,5746,0.2845316964613398,0,0,Low
1,96050,41.816595,-122.948287,Female,No,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.6,1704.95,1,91,5160,0.34200066299836557,0,1,Low
1,95524,40.825486,-124.049485,Female,No,No,Yes,65,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,0,37,5712,0.003140820478500854,0,0,Low
1,91351,34.422519,-118.420717,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.85,1872.2,0,45,5514,0.004461454196164839,0,0,Low
1,94971,38.240769,-122.901041,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,144.55,1,68,5667,0.565067184872908,1,1,Medium
1,95358,37.612612,-121.108568,Male,No,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1090.6,0,60,6393,0.0014058679053873923,0,0,Low
1,90272,34.079449,-118.548306,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,1,88,3349,0.7091305301557423,1,1,High
1,94066,37.624436,-122.430661,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,0,57,2577,0.39918249662841476,0,0,Low
1,92602,33.720359,-117.733655,Female,No,Yes,No,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.1,3913.3,1,81,4669,0.060390001306062195,0,1,Low
1,94937,38.099323,-122.945723,Female,No,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,0,74,3442,0.57030300610147,1,0,Medium
1,95046,37.084697,-121.606417,Male,No,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.2,2753.8,0,58,3997,0.04521863452000967,0,0,Low
1,95567,41.950683,-124.097094,Male,No,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.9,298.45,1,84,2529,0.575891912159236,1,1,Medium
1,95459,38.966713,-123.586412,Male,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.6,6292.7,0,56,5754,0.23632208837900115,0,0,Low
1,91010,34.145695,-117.95982,Male,No,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,1,83,3818,0.07019318842868319,0,1,Low
1,96021,39.913777,-122.289984,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.65,92.05,0,42,2878,0.2557917244007442,0,0,Low
1,96046,40.648024,-123.465088,Male,Yes,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,0,48,5089,0.018472003474094455,0,0,Low
1,95975,39.225634,-121.156163,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4,293.15,0,70,2813,0.6980559058953807,1,0,Medium
1,96009,41.083464,-121.107929,Female,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,0,68,5027,0.21837405682999356,0,0,Low
1,95926,39.745712,-121.84333,Male,No,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,49.65,0,44,3985,0.25961145665195773,0,0,Low
1,92253,33.695532,-116.310571,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,50.75,0,69,3631,0.48057420800687095,1,0,Medium
1,93517,38.184583,-119.286558,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0,31,3192,0.24376417095835803,0,0,Low
1,92371,34.441123,-117.537886,Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,1,91,4498,0.4728236845097952,1,1,Medium
1,93109,34.406256,-119.726936,Male,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6,0,57,3829,0.027205698199429723,0,0,Low
1,92544,33.644585,-116.871544,Male,No,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.8,5498.8,0,33,4640,0.3196187880661209,0,0,Low
1,92806,33.83796,-117.870494,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,1,87,3244,0.4870940970293657,1,1,Medium
1,95437,39.455555,-123.683979,Male,No,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,0,39,5757,0.155817384282171,0,0,Low
1,92127,33.017518,-117.118456,Male,No,Yes,Yes,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.05,2375.2,0,68,4896,0.008851898888813855,0,0,Low
1,91107,34.159007,-118.087353,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,572.45,0,40,5514,0.7181543439878365,1,0,High
1,95542,40.057784,-123.679461,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,1,74,2189,0.7155491960006046,1,1,High
1,92067,33.012751,-117.200617,Female,No,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4730.6,0,20,4543,0.17727708749810875,0,0,Low
1,95966,39.473896,-121.415927,Female,No,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,1,79,4648,0.6125312514265185,1,1,Medium
1,91355,34.43987,-118.644609,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,713.1,1,90,3890,0.6910540980912867,1,1,Medium
1,95207,38.002125,-121.324979,Female,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1810.55,0,45,5187,0.0008575478087122586,0,0,Low
1,90068,34.137411,-118.328915,Female,Yes,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.85,2310.2,0,35,5907,0.3776825750129961,0,0,Low
1,95444,38.434362,-122.86891,Male,No,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),49.65,2409.9,0,29,4283,0.07393028598091184,0,0,Low
1,96136,40.345949,-120.081187,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.1,6230.1,0,76,5993,0.023731057050883193,0,0,Low
1,91978,32.730264,-116.950963,Female,No,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,0,75,5479,0.4069088639762386,1,0,Medium
1,93206,35.451402,-119.488413,Female,No,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,0,23,5104,0.27721570214573665,0,0,Low
1,93255,35.676978,-118.101378,Male,Yes,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,1,90,5597,0.2511615135276778,0,1,Low
1,95685,38.432145,-120.77069,Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,416.45,0,71,3585,0.08980270524761992,0,0,Low
1,92807,33.848733,-117.788357,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,1,74,5808,0.7987742132664053,1,1,High
1,93516,34.95703,-117.73045,Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,0,64,5072,0.751803482890945,1,0,High
1,92676,33.782346,-117.635263,Female,No,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,2983.8,1,90,3598,0.6521099169475592,1,1,Medium
1,93427,34.631362,-120.238218,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,1,86,3967,0.6930373604631404,1,1,Medium
1,94971,38.240769,-122.901041,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,232.1,0,54,2783,0.14499428787238153,0,0,Low
1,91345,34.266389,-118.459744,Male,No,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279.0,0,44,4610,0.009070395620805308,0,0,Low
1,94803,37.963995,-122.288296,Male,Yes,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,1,65,3715,0.6360016949769063,1,1,Medium
1,92102,32.716007,-117.117462,Female,Yes,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,0,25,2415,0.7636809177194274,1,0,High
1,95817,38.550722,-121.457314,Female,Yes,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,106.8,0,77,3288,0.19928731164630747,0,0,Low
1,91101,34.146635,-118.139225,Female,Yes,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.7,4747.2,0,67,4787,0.5792797445523598,1,0,Medium
1,93235,36.385818,-119.224243,Male,No,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,0,24,3078,0.05410391817292131,0,0,Low
1,92284,34.159534,-116.425984,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,0,78,4030,0.5577260610328494,1,0,Medium
1,91016,34.1528,-118.000482,Female,No,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,0,75,5580,0.04261695529173598,0,0,Low
1,91775,34.114772,-118.089431,Male,Yes,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,0,23,4604,0.25562932972363644,0,0,Low
1,92241,33.832799,-116.250973,Female,Yes,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1520.9,1,95,4997,0.5429510202521155,1,1,Medium
1,94591,38.105733,-122.186338,Male,No,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,0,26,3080,0.4247082000987681,1,0,Medium
1,95228,37.943954,-120.67108,Female,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,0,48,4892,0.07646907189237188,0,0,Low
1,94111,37.801776,-122.402293,Female,No,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,4295.35,0,73,5019,0.07426589791666885,0,0,Low
1,93660,36.600193,-120.153393,Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,0,67,3476,0.14936223106525692,0,0,Low
1,92268,34.201108,-116.593456,Female,No,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2455.05,0,72,5387,0.07589179906224741,0,0,Low
1,94563,37.873916,-122.20522,Female,No,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.85,1886.4,0,23,5531,0.0684862625571761,0,0,Low
1,93950,36.618337,-121.926417,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,104.3,0,53,5263,0.2644735029323553,0,0,Low
1,95310,38.085839,-120.37855,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,0,39,5453,0.025001862538773022,0,0,Low
1,95236,38.047746,-121.030499,Male,No,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,0,35,4529,0.31346319370398174,0,0,Low
1,91208,34.195386,-118.238508,Male,No,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,0,67,4871,0.01075035146075213,0,0,Low
1,92583,33.796568,-116.924723,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,0,45,5666,0.07012921125431956,0,0,Low
1,95240,38.123544,-121.159078,Female,No,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,0,57,4298,0.13570896332917073,0,0,Low
1,95553,40.210895,-123.86,Female,No,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,1,77,5236,0.6310213732685818,1,1,Medium
1,94507,37.855717,-121.994813,Female,No,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5662.25,0,75,4518,0.03921146448721127,0,0,Low
1,95124,37.257063,-121.923037,Female,No,No,No,50,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4179.1,0,71,5258,0.06900053650309558,0,0,Low
1,91606,34.187599,-118.387125,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,0,48,5981,0.04256439828582628,0,0,Low
1,95463,39.182916,-123.552571,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,1,65,2578,0.833106229440106,1,1,High
1,95357,37.670526,-120.877572,Female,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.45,527.35,0,20,4690,0.044683677880506735,0,0,Low
1,90221,33.885811,-118.206459,Female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,180.3,1,69,5638,0.05732571771980506,0,1,Low
1,92503,33.890046,-117.455583,Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,0,43,5258,0.3593962493385907,0,0,Low
1,96073,40.582399,-122.195512,Male,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,1,81,2803,0.670860658489358,1,1,Medium
1,91754,34.050322,-118.147037,Female,No,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58.0,1734.5,0,63,2810,0.04311477530662773,0,0,Low
1,90272,34.079449,-118.548306,Female,No,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,0,25,4124,0.0105693523486787,0,0,Low
1,95254,38.192608,-120.957842,Male,No,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,1237.65,0,20,4538,0.0047292401254059625,0,0,Low
1,90245,33.917145,-118.401554,Female,No,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,0,54,5613,0.07554379816363208,0,0,Low
1,90742,33.719221,-118.073596,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,1,83,2131,0.10176119796697791,0,1,Low
1,95225,38.183918,-120.898817,Female,No,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,0,27,3527,0.43053293770169626,1,0,Medium
1,96058,41.769709,-121.92063,Male,No,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.05,4510.8,0,60,4588,0.22554667584054852,0,0,Low
1,94536,37.572273,-121.964583,Female,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.35,6697.2,0,52,5378,0.02248199444071459,0,0,Low
1,96121,40.181279,-120.392967,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,0,34,4848,0.14552913809064694,0,0,Low
1,91107,34.159007,-118.087353,Male,Yes,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,1,80,2104,0.7368777110641522,1,1,High
1,91905,32.677097,-116.304991,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,1,98,2018,0.5898206078635285,1,1,Medium
1,92007,33.015866,-117.272254,Male,No,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,0,56,5604,0.15218189708605026,0,0,Low
1,95560,40.142256,-123.852927,Male,Yes,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.0,5012.1,0,55,5247,0.01813314284332787,0,0,Low
1,96016,40.936285,-121.572692,Male,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,0,61,3403,0.0439437530500759,0,0,Low
